account_id,customer_id,account_type,account_number,routing_number,balance,credit_limit,interest_rate,status,opened_date
982866de-3095-42a6-b41f-65f8dfbfbaca,10e2e096-a84b-4307-aef5-c259684f7f18,Credit Card,6576820086395300,020785622,30378.01,27302.38,18.27,,2018-05-19 02:39:16.520983
1094dd13-cb54-4d40-98f1-ddd6cda66dba,4b8ee548-4a00-4660-9f24-395747589d9a,Mortgage,347194401270064,034210552,,,7.45,Closed,2021-05-09 09:51:54.112310
e6b6801e-1d0a-43fa-b98a-eff8cf648d87,2acda381-ff13-4c42-a2e6-de2a55525cdd,Checking,4378947845251576,025617261,21776.9,,,Suspended,2023-06-17 10:26:41.871031
c53c1819-dcb7-4f57-bed6-71525f447d12,f0024924-ae33-4165-beac-bde347a1f6af,Credit Card,,047952263,4366.25,15346.36,14.06,,2021-09-28 01:17:09.546671
9ce59aef-a45d-4ee6-a6ea-3a43ade4e0da,b4547792-4cd8-4151-9b6f-8e3ac3b9bb10,Checking,346609735978810,125526605,,,,Inactive,2016-10-27 04:20:36.957819
737a74c6-dcf8-4313-8311-67f48e8c13cb,e25a81a3-913e-46ad-9f65-66b4ffd06ae6,Investment,4142064062215,058305692,57844.27,,,Suspended,2023-02-27 00:19:02.569864
f146bcbf-7ad5-4411-9a13-868e69890d28,49f0b5ff-fa37-49ef-917f-8444e38f2954,Investment,4955309591344363,105310187,48463.73,,,Active,2024-10-19 18:07:39.504829
2f357197-3958-427e-8653-4e4f227d2453,856a10d7-578f-49ff-94e1-206e145a80eb,Credit Card,180097297858779,017150707,-41751.73,19251.31,23.68,Inactive,2020-01-01 20:23:39.822217
38175941-bc34-4dab-a74b-5c963782bbca,bcef916b-7437-4c1c-b879-c709eb207148,Loan,2289366757396539,028559465,44680.88,,22.58,Closed,2024-11-23 10:48:25.405939
b3661e02-fc32-4852-b05d-74639cf8f128,0dac8f3b-4953-4dc1-aee9-e37d12c072c9,Mortgage,378504455222500,060403595,-30337.93,,7.22,Inactive,2024-01-13 23:20:53.152173
ca9c1e7e-8910-4657-a2d0-2a7f7fff3218,ba27e1a9-3d60-4ea3-9b69-b5f0321ed3c2,Loan,566774505010,067505975,-17239.62,,19.49,Inactive,2019-01-14 19:34:25.318326
98783abb-c2e6-4bd6-9d9a-30c1b8f428be,87584be0-03c7-44d4-bdd2-af87981b50bd,Savings,4588033745225,127468648,11596.29,,7.43,Suspended,2018-03-03 23:23:55.745588
fd7d95f8-45d8-4ab8-8d06-7176bdfb1357,7800ccd4-3f34-4852-8911-b11663264e10,Checking,2282174229252539,123386724,88849.83,,,Suspended,2017-08-10 03:58:09.875191
1982bdcb-33c0-453c-bcce-96798055b20a,06254e72-e2fd-4958-b39f-b192ced1f137,Investment,180036596623427,100014844,-20103.01,,,Suspended,2019-05-27 02:56:02.380385
684ad702-f05f-4616-8120-a42d178cd71b,d54394c9-05df-4b6b-af6f-fc7e29c085db,Investment,4413480863747850,124852244,-37087.28,,,Closed,2019-08-05 12:20:01.223329
65ad0b79-1822-4f1a-9279-d6947682603e,01962bdb-3aca-4f85-bb2a-5c0d8c97bf49,Credit Card,4734876289355521469,113172252,10414.06,15844.45,2.54,Active,2025-12-08 15:17:47.732221
dc549e46-51a9-43fd-8cb5-ddd5605ae05e,18d58fd2-27b4-42e8-9a51-68f69bd4722b,Savings,676238164898,079528128,-361.93,,19.92,Active,2023-05-08 09:15:34.216638
002e0c94-d386-44c7-9789-02060524925a,c842ad15-0555-494c-88cc-071d0ce9e0cd,Mortgage,373373483302568,081388437,37210.36,,4.16,Inactive,2024-11-17 22:20:58.699651
aaf2c097-0b71-48f3-941f-f9ddc31bccee,5545c550-2311-48e1-99b9-9e4c8101fcc6,Mortgage,213130110031349,052487192,26079.72,,19.53,Suspended,2025-03-22 21:14:18.284023
91d78108-88ba-4edf-a503-d323368d6a24,c493ec55-6dc6-4991-9ef7-42027c925999,Checking,4971291275510966,042135056,67125.46,,,Closed,2016-02-06 07:42:32.144855
8ab3f15d-7020-4e92-800b-0044c7c8ff67,12033e9c-6c5d-471f-af2b-9a7b18ed6b38,Savings,568365823067,043285701,-10753.88,,24.17,Closed,2019-05-23 23:14:49.922820
35eb9391-65e1-4eee-ab65-c862685668c7,05fd1ab0-85e8-449a-b699-0544432bfa99,Checking,3547728092699669,034085211,29832.49,,,Active,2023-10-21 00:30:04.260986
b940e98f-a9bd-4d6d-94a4-1c2bb8335fe5,40593e1c-e3ed-43bf-ab1e-77e857daca3b,Mortgage,4297020738053627898,027511776,24824.43,,19.5,Active,2020-09-11 20:45:18.916615
944d4387-1c7c-4c12-8d23-3e18cca0ca9e,74453c0e-2129-48fe-b3f0-26a1f5fa9503,Savings,,104844777,-4819.09,,16.58,Active,2025-01-07 11:43:18.400839
aad7df33-521c-4d06-b844-7358e15c78d0,30cfee37-ccf8-43ab-bdf1-7c038c59556c,Investment,2275391757683641,085669534,-27251.14,,,Suspended,2020-01-06 19:49:00.475206
96b4ecac-fff0-422e-80d5-7d50eaa7e054,1451a1ff-5014-4066-99d4-c88cf04bf258,Mortgage,6011588173391838,,31498.91,,5.81,Suspended,2023-10-02 10:50:55.655618
94d7798b-06f8-4e23-b014-0dedd668a017,2f968b6f-d19e-40d1-aac9-10ad2de32251,Loan,3550503579847428,012051115,38049.15,,9.36,,2024-09-23 20:17:23.440806
e3f11fc5-86b1-48da-be5b-7d184166010a,12db8dd7-e8ee-4e63-8e04-fbe4fe37d018,Loan,6011534657015188,052792874,72161.66,,8.32,Closed,2023-07-09 07:24:23.683007
e69fb5f2-e191-4079-95f4-c796a7a97a2e,584e885e-734e-4185-9cbc-44496b1d32c1,Checking,6011872329922807,110217563,88567.64,,,Inactive,2025-09-11 22:06:44.571719
20d22ed5-8485-44fe-aa73-d4d8f6a50f7e,e5333dbc-1c6a-4bbb-8354-90a2849cc6fc,Loan,3533542998514229,074249185,87377.58,,16.62,Closed,2019-12-23 12:54:10.451739
d8d1668e-0e44-49f5-9389-80d24e545bec,786809a6-47ca-46ab-8f66-92d42aa27dcc,Savings,30593946009352,123312374,-21295.91,,16.16,Inactive,2021-08-20 20:19:47.798590
0535efc5-5213-488b-a85f-11da02f3fa37,326bdbd9-0d9e-4fad-855a-64daa9faeacb,Loan,5297688845846891,061774870,25150.1,,2.58,Closed,2021-08-24 15:02:15.135281
e292672d-5056-4982-b701-0fdfca87d6be,7d73101c-c659-4d1c-bf42-80a6de0f6d23,Mortgage,4009233387587959,108898350,39795.13,,6.56,Closed,2021-05-31 14:05:47.497984
7a9909a0-aafc-41f3-9c34-a27d1f2abb92,fa26da44-022e-40f6-a0e9-a8981749535f,Savings,4745182927265,083129034,-10839.61,,2.32,Inactive,2016-01-27 16:49:50.564957
49036327-6349-4eb7-89d0-674a9e980906,635eb8ec-73f1-4a24-aa09-c04efb0a6a3a,Checking,4512451342711144626,012385331,30816.69,,,Inactive,2024-05-27 09:35:15.672468
45ece58c-fc2a-43b9-962f-ea11cd5c3f82,41ec99ad-9e5b-475f-80c6-4c9973c40cd6,Loan,6011508128269509,094479210,28758.04,,19.7,Active,2017-06-29 11:36:00.507514
c45230a7-2885-4111-9b3b-a013c98b15af,372ff863-b3d9-497b-9cbb-240e5a17db18,Savings,213164319461353,021834640,-18605.6,,2.79,Suspended,2021-01-26 09:41:42.497812
044c5abd-5385-4b35-aa27-27b7f83cf647,d20b429f-b5dc-4c90-bea9-449b283ecbad,Mortgage,6544783245008603,039937157,-17711.33,,15.44,Inactive,2023-01-12 06:47:08.702272
72f97aba-0ab4-4f9a-a663-dcefedf5284e,d70f64d1-af84-45a0-bb13-cf4b1c1e8aad,Loan,2234402444814612,026446952,37553.17,,17.48,Suspended,2020-05-10 23:37:54.314597
abfdfe5a-6039-4a12-b0f6-182097c8cb0f,999fa701-d148-4efd-8bd9-fcd98fd97502,Savings,4769813660022046,060681993,89851.88,,24.49,Closed,2020-06-19 14:47:57.271583
bd2a6c20-c74e-4820-8bda-19a9814720f1,e724b50c-9681-44be-8540-f397439f4aff,Savings,2261439153401146,043029637,-6701.52,,5.7,Closed,2026-06-04 05:45:47.040001
7680e4fc-9c30-4f84-92da-0d41de391dfe,9c498019-92c7-4cdf-b008-fdcf09f65fe5,Credit Card,342397956493834,050475355,12835.75,22774.87,9.5,Closed,2021-09-05 11:33:36.318377
52767666-1e11-481d-9169-440ec220aef8,047a7e7f-23d5-4ab9-af8f-97957fc32ecb,Checking,,021200449,,,,Active,2021-11-08 12:44:14.413170
7b22342f-7ce5-465e-b007-280486bbf8db,8a7a6f1b-8ff7-4c93-84b7-8246f85567b5,Loan,38008491097670,085466588,-25344.31,,20.16,Inactive,2017-12-21 00:02:39.168343
c5c0c38d-b723-4820-81e3-4f8b8f448614,299ef440-264e-48ca-81a3-d32cefc0428d,Credit Card,,126447521,88862.85,10874.47,13.5,Suspended,2021-01-02 01:05:43.888249
305a82a6-b9a0-4832-9f51-dc89029ec376,8870661f-ce15-4b98-a5a8-6401b2669e71,Savings,060493551380,060148339,-20439.16,,19.67,Inactive,2022-07-25 19:11:35.931769
5ccabf5c-4cb0-4c2c-9922-473f0921d863,eb927121-9055-4e1c-929d-1385c1f161c1,Checking,4088732697799394761,034777736,73814.15,,,Active,2018-09-27 19:32:56.781638
f887cf8b-4ca4-438e-9274-67ea7b462946,db410f35-c2ae-4b99-bcdf-f1a6088ada06,Mortgage,3509607586252233,012418059,25989.05,,22.85,Inactive,2016-01-17 04:43:09.536432
968ff414-6cb9-4a96-8086-7100595fd5b2,d1e52acf-bd77-46f3-a4ba-bd9e3dfc7e2d,Loan,2261454719092800,103643157,83462.97,,0.51,Suspended,2018-08-06 17:53:22.680840
3ec712c2-1b4b-430c-b8f3-3a42048dd859,289d4bd9-2ccc-46da-a512-679118518241,Checking,,018543164,56627.57,,,Active,2016-12-13 13:41:44.150699
f41fed6e-d89b-40ab-8d15-406e98e9efa6,ca4a969a-baa2-4d2c-b5cc-2628d9274ddb,Investment,4877150197373734697,080267148,-48314.53,,,,2022-05-11 06:23:20.600078
136e036e-ce43-4cb7-befa-240982208827,75b4fad4-37a8-485e-a2ca-257511734462,Mortgage,6011178640387229,064289265,59001.99,,4.74,Suspended,2017-07-10 19:19:01.950644
411f7b77-a698-4ac9-af78-6d018fa2ecf2,0ea3cf50-395e-493a-9752-aee6cbf41480,Loan,213139849677496,056407518,-31872.19,,1.23,Closed,2026-06-09 03:19:58.851281
100710ac-29cb-4318-9499-19e7f5d2d060,1ae44f24-9150-421e-bfa8-a9c59f3151a6,Credit Card,6011945082059429,062669887,-31096.52,31404.53,1.78,Closed,2022-07-20 03:35:50.498613
78fe9988-cb05-45ca-82e6-7aadef2504f1,cbc15e3a-696d-47df-bddf-7c9f9cd153d7,Investment,2241732561197800,061558575,28863.66,,,Suspended,2022-06-14 22:27:05.198797
0c64b246-d618-4090-a38d-1300bc5c7a26,63e3dd50-a416-4ea7-a4f2-0ee2f327bc75,Loan,347351820797354,062556194,90624.49,,24.83,Active,2021-05-28 12:04:06.256362
092e95c4-8e2c-4419-9356-a54596a8c71e,681a26f6-654e-4c18-86f7-20522890cc35,Savings,213114847039544,063644979,-2201.34,,24.01,Suspended,2021-12-01 18:48:30.568727
14125332-5910-4682-b90d-6012b4d392bf,abfc1f30-1510-4746-a953-ecd3c486e074,Investment,5517971517873391,034792287,-28608.44,,,,2022-04-20 11:03:47.017288
69621aee-77e3-403b-813f-d936b40b8128,6e392dd1-13e5-41b3-8482-3eeedd873219,Loan,30589434936676,097381279,59761.31,,5.24,Active,2022-11-18 06:24:35.420610
e76db6b3-f6a8-48b2-83ac-40d7a7335812,99a6fcc3-5d33-4e1b-af6a-5f42e1d80cc6,Credit Card,4783862459826234,044031750,11332.57,3256.03,19.45,Closed,2020-08-30 10:44:21.094164
3939ac90-e27a-42c1-ad3d-dd794aaa6738,97514455-5a42-4252-a91f-b1ac22ff0f89,Savings,,088277017,25963.9,,25.0,Active,2025-05-16 19:40:40.189623
a0516f65-bf82-4a9d-b348-6ce67806b477,3c50b743-065c-4871-84ab-e779e90f3fd5,Loan,3545565864547102,028668783,-15134.32,,10.78,Active,2021-09-17 15:20:39.629096
cbf24cec-107e-4c0a-9b51-5782297bf302,36069c39-9fcc-4021-acba-f10f6744824e,Loan,30395107245969,015934815,85402.33,,14.12,Suspended,2016-09-12 01:11:42.296474
af64fd6d-0fbf-4fef-9d84-6cbb9546e81f,96c0e514-c4c1-44fc-8220-321755b9551c,Investment,3578377790486425,056647983,24755.41,,,Closed,2019-04-19 19:24:42.636482
92b1bb9e-884e-4636-9f7b-7d8770f37974,cd49ed53-7101-4691-b1aa-b145a8711d44,Mortgage,346898266172915,034171730,49141.58,,10.01,Active,2017-02-28 07:08:25.294310
1170f29c-6470-4c8a-97c7-1f841efdeb29,be9ce850-a830-4fa4-83cd-0318f08003af,Invalid_Type,4227832228366592,079655509,38439.34,,,Closed,2020-07-24 04:14:52.863192
214ab8fb-bdc7-4cfa-816b-5f0169e672bd,15dffc75-187d-467e-b632-730e632d3cfc,Invalid_Type,4779185060535,116597928,12547.07,,24.28,Inactive,2019-07-17 21:24:38.916775
f5468fec-d4ce-4917-8926-e71e9368671f,e89bfe6d-02c4-47db-8ce8-cc2a79aaa0f1,Mortgage,5346485216392212,048865634,42839.76,,15.24,Closed,2023-04-10 18:04:48.776813
a13721a6-bdd0-4055-a889-e95e6ad8e138,2f19e644-d4da-4b05-8172-692e21949e27,Loan,4787649863634,017792851,59323.22,,10.36,Active,2024-01-25 16:11:55.090208
69c698fa-8dbd-4134-9596-120c3465df95,783fccfc-b0c8-4cbd-bed7-0082004b1d5f,Investment,375293428734527,097938855,83192.23,,,Inactive,2024-10-12 09:04:16.225819
244c6eb7-71cb-4908-ab97-1cae1c20bfa0,69629e1d-0ac7-4df7-8391-9dacda3676ad,Investment,4779444254563001,045267620,15414.38,,,Closed,2020-02-01 00:24:23.196016
89271a08-b8e8-4bca-acfa-90bff43789c5,f55f3818-8db7-4168-8075-205655425b0f,Credit Card,565323393472,026989228,-159.53,17467.79,2.12,Closed,2024-07-26 20:36:13.585160
31a58d64-238f-4d3d-b9bb-0a227e327a14,a1d1daf3-81b4-4184-bbc1-ac2c318a9c7b,Credit Card,4776156439372594,086111609,-15677.58,6036.55,14.62,Inactive,2017-12-24 14:09:10.838360
d0e782f0-b306-481b-8d99-599732e40a04,256da18e-9082-4400-bd3d-a15c2129cc0c,Credit Card,4403784787439233749,043087747,-10555.52,11227.07,6.16,Active,2021-11-21 10:56:18.812772
095559ec-2568-4eea-8f4a-8b00c99b29d5,d37f75b4-88d2-4a90-a948-d947cd4f6118,Loan,3569700181020274,022332714,19941.74,,8.54,Closed,2016-12-15 05:17:48.621583
44a16709-6ddb-4910-a991-962370bba092,1c0df8b9-37fd-454b-89cb-34e255f46897,Credit Card,4775678695887305,073550639,78335.94,33978.78,15.53,Suspended,2025-08-25 16:36:10.068316
16256d06-773d-4ff6-b1aa-d309722e623d,36d1fcf4-aee0-4e7c-a35b-9f0a33989e24,Credit Card,502077199318,037396871,,13736.21,16.79,Suspended,2023-09-06 04:23:23.368715
530eed63-0748-40bb-9a92-3e715d151de0,b539aff7-1928-4b04-8b16-bfe18df40a08,Checking,,,60873.69,,,Closed,2025-07-21 00:49:04.550195
25727f39-8a18-433f-aed3-512d30483adb,ba1dc7c3-4bf6-4aa5-bcdd-e3d1fe7d5843,Investment,180039294266499,023511482,-15109.68,,,Suspended,2022-02-09 19:13:21.623063
77693746-d022-487f-b561-902cfe8be838,e825ad6e-1388-4d0e-a638-2a2e41908935,Credit Card,180050496639334,044368876,73249.28,45103.29,6.79,Closed,2023-08-23 06:40:15.018152
223d5d22-63e4-49a4-a305-b32cb97b6524,2ad6b513-e82d-4f1d-9f8f-47cce7e86d8d,Investment,4855695424385,080625968,28251.67,,,Active,2016-10-21 03:20:25.127529
81d9de06-dc8d-49c1-8b43-01ef98248692,b86ba532-2970-46b2-a6a8-839eae70215c,Savings,2241399659684907,040185299,86625.0,,15.97,Closed,2018-11-28 19:32:08.429754
f6a0d0d0-35d1-4a6e-b8bd-cd95025b1c3e,77cc7e97-f8b9-41b7-b15e-cf90227c28c3,Investment,4367084325281429430,101298465,-8998.99,,,Closed,2024-03-06 12:28:24.011244
040c0883-13c0-4c03-9257-c3efc45d39b8,4022b7a1-ba93-4c20-be9c-1429503c34c5,Checking,3519832666429885,090839896,47100.38,,,Active,2026-01-09 04:58:40.921515
79decff8-e13d-47e2-b2ae-8bd526f7ec2f,ac69b7af-9730-4dd0-b324-30c27860f58e,Savings,3584790084853500,126808649,-40668.8,,3.39,Active,2019-11-27 02:00:22.889075
bd1b849f-bb9f-490f-a8a3-e37437fc6652,9e63ee7f-2a86-4e09-aaaf-d997de160fa1,Checking,630490745894,110601409,69539.51,,,Inactive,2019-09-28 10:52:26.229017
d3527a3b-9529-476f-a2b2-6838abd84c6c,c9dce13e-053c-426c-aae8-9ab6621bd55e,Credit Card,4694421570132,099652029,826.62,32102.87,7.0,Active,2019-12-17 00:40:12.087470
d938cf31-edf3-46f9-b612-b8f98896db59,50e6e5ef-be5f-411b-b6e5-03ce44000996,Checking,30196208977199,021898848,-25021.61,,,Inactive,2025-08-02 17:55:03.178873
86303699-d761-47da-9809-1dc2e9a40fc7,b27c6ad9-9eea-4b45-a341-26afe2227180,Credit Card,4243798181501,022045580,35177.49,8448.54,10.79,Active,2024-03-29 05:18:44.673681
912eed63-0244-410b-afcd-ac0df00fbdf0,4160caf3-7fe2-46c4-b87c-6be1fc32ed7b,Investment,2255058882960244,016100651,76219.26,,,Closed,2017-05-14 19:32:32.291425
0b697b67-9ea7-4e81-93d6-179dd4b41c98,f2d6bbd9-1795-4952-b992-86e2781e1901,Mortgage,213148975587189,051177555,34560.45,,7.99,Suspended,2024-11-21 10:32:13.412937
f5c3059e-8d2f-4f3a-972b-a9491b143aef,928db6f9-80ae-484b-8ca4-3ae1ae2d027e,Investment,4125492529699,128579248,51474.71,,,Closed,2024-12-29 16:48:43.070403
95a46a10-464a-432d-9512-56bbe808781c,149fb532-eeb6-4846-9e3a-91b0f56f4446,Mortgage,213114011990126,036558461,-32440.19,,9.47,,2019-01-04 10:02:58.320668
c2d0b336-0c8a-441d-ad60-a4c8669b71f4,a133e537-5eb5-42bb-afa2-e6f646cf0cf7,Investment,3580764440908286,097884967,96770.15,,,Inactive,2024-11-18 16:55:08.705133
0cf4b453-3962-4525-ac86-c25d9fa8e887,af0ed23a-3e59-4506-a885-1e7bdaec4421,Savings,3586682119699123,099545767,,,21.85,Inactive,2023-04-06 13:22:34.105839
721f5b79-80ff-412b-94cb-4f3ac40d942d,27b062be-5814-4a8a-be66-da6362cf3608,Loan,2235105356509984,057820864,61705.88,,18.23,Suspended,2022-04-06 07:42:44.926066
e70560e4-c0e4-4297-a4f9-36bf834b3a06,ffa749cf-a973-45f5-9487-aa33acd9d4d7,Loan,3567318691670975,025475335,-4909.1,,1.21,Closed,2019-01-23 23:40:08.419075
b1dad4b4-037c-4dec-89d0-87a2c4e89dee,7d5ab1a2-63ef-49ab-8331-af765e8b67e1,Loan,376621437325433,076443316,98815.42,,18.41,Suspended,2023-01-29 18:12:36.791759
0fb8c9ef-9fbe-4119-8856-bc2f336c46e9,e6828648-6e44-4d9f-8b73-e4c77d8b7d34,Loan,4116790450363725269,,65961.85,,16.28,Closed,2024-10-06 06:40:26.954226
7b7d62e7-7af5-4762-81db-cf79073ba576,d528c421-178c-42ca-a94b-33f38bbd479e,Checking,6011031565184768,058306840,99957.3,,,Inactive,2023-02-27 01:01:09.825264
b644e629-f30f-408e-97e8-510cf182412a,78ad426c-957b-4f69-840b-13f0223e4fbb,Savings,6555591920894296,129617853,70210.59,,6.01,Closed,2026-02-11 10:40:40.572905
f2848894-927a-4274-b6b5-572ded2815fa,2cc5c2bd-96db-436a-95f9-1e4568b544a4,Credit Card,3584159311043816,070856417,-6442.4,10337.7,13.89,Inactive,2019-06-11 10:30:53.458180
ecf4352f-ed31-41e4-b651-75cd2bbf1b94,9719a37b-59cd-4c98-b166-c4d282d462f7,Credit Card,4321864150281478,062364218,85470.98,24777.89,21.5,Inactive,2023-04-28 22:11:02.252847
929d6cd1-b3db-4c99-a5dd-285b9641c7c8,0e3714f7-923c-4a41-906d-8bf42880dd77,Investment,4286713994166986,064396721,6456.11,,,Active,2023-01-10 15:25:24.661574
a090bc95-d9e9-4145-80cf-ee7c861f9569,61bdbfa6-e348-40d9-bdd7-d3bd9fe25c29,Investment,4938009127579593038,018977206,37359.68,,,Inactive,2019-02-20 19:52:27.305481
ad628a96-b48b-4c04-9d34-da16a682da61,e853efb3-d6d3-48df-b569-6342fcc4e221,Credit Card,4472633138502130941,070268296,25648.16,9318.83,9.92,Inactive,2025-05-22 18:38:19.389990
5e69a561-9fbe-446d-98d7-9b2a5f8ac139,98322393-39c3-403b-9181-9891258ac632,Loan,4962661717951616164,116523183,-38909.21,,20.61,Suspended,2023-12-09 09:40:45.643155
64c4ef41-3ae7-4398-bff1-5a33f55cf2de,2dcff503-cce6-47e0-8111-d328cc29839c,Loan,4083798559040820,099817961,-45539.22,,1.69,Closed,2021-06-08 02:55:28.760693
fde33e6b-d1fb-4de0-8a74-f629d0bf24ba,5b7de709-8d15-40bd-bd7f-5397dd779f86,Mortgage,,055813158,-37270.6,,23.12,Active,2016-09-25 04:25:25.145274
704be9e0-df1c-4725-a248-2c891747d3bb,76c236e9-d5cd-436d-b804-34ac60d939ff,Credit Card,4251643286238865,041598092,95668.61,23726.03,4.73,Closed,2019-08-16 15:54:16.322515
7bb13f65-4231-4ea3-a8bc-345d8e2adde8,a1235631-e20d-4cee-b76b-750a569cfa65,Savings,3591072086242201,114392963,13623.42,,19.06,Active,2022-04-01 23:19:13.456034
420c3788-c6e1-49a1-96b9-20c918f498da,d5c1d4f6-3adf-4584-8a88-42ffbcb9bc00,Mortgage,341880351844785,023832624,31654.95,,20.25,Active,2019-09-05 14:29:54.589017
1d8d299e-1b66-4e0a-ab44-1c7ab49a1e1c,c6c46df5-af31-494c-a43c-6fc3a6622d49,Checking,4309200988140451,038112232,-37477.59,,,Active,2024-07-12 23:38:23.603919
8dbb0477-bca0-4646-99ef-a7a29587087f,f98b1d69-cbac-4dea-b8a3-d6b58a2ea53a,Savings,2278462242983131,012753743,10416.43,,11.12,Closed,2016-11-16 05:53:51.274044
c533d7ca-7f3f-4439-8a4d-c6831173ea59,1257036b-1300-4d7b-95ba-aaa48e705925,Credit Card,6569015634988081,112514691,41469.74,5263.4,5.24,Inactive,2020-09-09 07:54:02.025022
707fabef-8d62-4db8-b366-3e6495e99e11,7b2c9f60-ecee-4e72-9111-156174c5743b,Investment,180006624824347,058640331,-7357.87,,,Suspended,2023-04-05 07:43:45.450145
01009534-03af-4577-aa06-1305f5cde9a3,eb080c8e-a6c9-4dba-a409-e1addcf25f96,Mortgage,36684109642818,127694386,87578.53,,7.01,Inactive,2017-01-30 09:04:01.701572
82d49c0f-3132-43fc-a581-0bad40497ac2,35bfde65-3aaa-453f-801c-e311715bcd42,Credit Card,4499808338801558535,050701825,-41695.74,29585.25,0.63,Active,2016-12-27 00:42:17.614681
3c3dcf87-37d2-40fc-8bdf-281ea9ef2407,4dde1f27-41c9-4af3-ae0d-5297de77fb1b,Savings,30441437532518,025643358,5955.85,,15.4,Closed,2020-07-05 02:48:23.341790
f0d4aec5-fe4d-4101-abbf-f28ef91575db,d0066777-91f6-4d1c-aacc-3d010d00f8b5,Checking,4022559215314,042752293,20757.18,,,Active,2019-07-02 15:43:19.294438
7a8a8f36-ae28-4245-8589-5b894e732d68,aa673492-0de8-46f7-be4c-a314d235eb37,Investment,4593026014849451951,052186383,-45200.1,,,Inactive,2018-12-27 06:21:52.203975
d574d1f9-11a0-4efa-b267-e3a529d161a4,602e7992-6fcc-4296-bba3-4d8212ab011a,Savings,180079178771479,084658517,-26753.99,,5.8,Closed,2024-07-23 04:34:45.500990
364d2704-9a23-4f09-a0c0-d3f3efe5c77b,6c0c2cc0-722b-43cf-9688-3aa7dfd9b05f,Savings,3532231153783396,105113229,20069.45,,16.45,,2016-12-28 12:31:29.607137
53bd5f5d-6bea-484a-a6ae-365726948e5c,bfdb7d2e-7da1-4f01-bd78-ddcccaf787ad,Credit Card,,060838238,-6706.37,33801.35,19.17,Closed,2023-08-19 20:55:46.280386
657a8215-d424-4585-9bcf-d4c801ce6154,3f336057-6732-4d9e-8701-6e63e3540b7b,Savings,6546286404946728,053821605,-36795.82,,13.91,Suspended,2018-10-09 03:15:03.924965
1a06f56c-e5b3-4dc0-b4dc-fcfd941f2c07,40e0367f-5590-4a00-8769-ae532911a781,Savings,344618651388716,091811813,99491.84,,22.0,Inactive,2024-12-31 01:58:26.779462
97471efe-007f-4660-8588-523ac1212b58,34ca8369-3821-4081-b32e-17f12af04dbd,Investment,4428326005870501,016488768,10251.74,,,Closed,2025-03-07 20:32:11.233908
5829585b-cf6b-4c57-8ab1-85521e24ad16,21049fee-6094-4971-969d-c92ef79507cb,Savings,676368334006,060941345,-11822.55,,8.74,Inactive,2020-10-19 03:47:40.281277
79075660-09aa-46ab-bf9f-5964b163de2d,9a4ef276-3a86-4196-a116-302a312c32a8,Credit Card,4561029272686,017053215,69014.17,45980.88,11.53,Suspended,2024-02-18 03:38:31.228460
8cc7104d-9f62-4c47-bdde-3e8889ff9900,28ede594-8938-460b-9fbf-01f2687c4b9b,Savings,4336066407690828357,021948316,1144.11,,16.53,Inactive,2018-09-20 09:38:51.718711
3e0c6ff1-7f36-45e8-902b-e90bae119223,69f23573-e3da-46c1-ae9f-a50d9f627089,Mortgage,4181267742756669,,61063.49,,18.78,Suspended,2025-03-06 06:24:40.007720
adb94eef-381c-4317-a3e8-dd563e03b7ef,0bd7cd97-7297-4927-8e4d-4f3224d69f9a,Investment,2226074389095851,100819955,50392.08,,,Inactive,2023-12-25 06:48:28.232984
b476dd7d-9c99-4b61-8d08-b5cca6c2cf9c,ae06e8e5-40fa-4278-b413-022dc96e7611,Checking,4330126075416343,017701486,-42228.82,,,Closed,2019-03-02 10:33:41.493850
73d775c2-08da-4201-b5f9-b9ab6347c01c,6bb3a40e-8644-4ae9-a32c-35419963a4ab,Mortgage,4410514866261923346,098464234,73880.99,,21.94,Suspended,2022-07-06 01:59:11.938084
22a33698-4819-4b1e-a4c4-f0f6a6387c38,bfb7c267-5583-4d1f-a3bd-06f28adb52fc,Credit Card,4217441826300702280,063299243,72899.6,45478.12,15.67,Active,2018-08-14 15:02:38.360735
42cd06e7-2d58-4660-aed6-ed7f68c2a7c9,3b38892c-f9b3-4275-b12f-04f336f4a873,Mortgage,213152249479934,084067988,68655.16,,8.95,Suspended,2018-03-16 14:37:56.048339
8e0ca53e-5013-4a07-9d88-a50984476a9b,9da2f9f9-2978-4f4d-98e8-ba4b8dd3e6c8,Checking,4862610115942364,040373962,25936.37,,,Active,2015-10-08 12:11:22.695048
4cd225c5-143c-42e3-b11b-cce9c1a41b86,917a1638-9aef-4e2d-a3a4-bdaca7c0d0e3,Mortgage,566677742074,090575189,-8353.32,,0.85,Active,2020-05-23 09:01:56.153953
1490998d-24eb-4e16-9073-11f20b0cab99,7c344213-1da0-4840-a992-af5f7a271415,Mortgage,213188663698971,097033695,69577.14,,1.15,Suspended,2021-07-09 11:33:47.550591
a6f14004-e12d-47a5-9c10-398caac8f3bf,707aa532-21f9-4c64-acaa-54b6aa5a363c,Loan,2271670779782604,080472658,-34800.57,,4.14,Active,2019-07-08 07:00:01.211202
ba5743a6-804e-4103-b1ab-7a8c9e2284a3,8d19dcd3-f7ff-421a-9039-6db5fd397a4d,Checking,,062089755,74249.0,,,Active,2021-10-07 22:57:31.196028
