customer_id,first_name,last_name,email,phone,ssn,date_of_birth,address,city,state,zip_code,country,annual_income,employment_status,credit_score,credit_range,created_date
fd537c54-2834-4cb8-a80a-976887ffd7b6,Jason,Martin,jdean@example.net,(298)304-2043x9407,677-35-5902,1945-11-15,"Flat 57 8 Jacob Promenade, Castrotown, ACT, 2698",Tracyburgh,Minnesota,90195,Guinea,196039.49,Employed,819,Excellent,2021-11-08 18:22:03.166822
5e641cfe-57ea-4015-be9c-dec828ff5247,Lisa,Johns,jeremiah56@example.net,+44(0)114 4960689,ZZ392649T,1972-12-20,"832 Holmes pine, South Jacob, OL2N 8XE",Jacobtown,Victoria,54404,Kenya,103841.54,Unemployed,386,Poor,2021-06-07 21:53:29.461461
ec0b79d6-f093-42dd-a619-788716b0930d,Kenneth,Gallagher,caitlynhall@example.org,872.897.5267,ZZ 33 06 04 T,1958-09-10,"7 Holmes way, Shahchester, TF09 5RZ",South Stephenton,North Dakota,71000,Saint Pierre and Miquelon,129630.03,Unemployed,367,Poor,2023-06-18 21:09:34.201055
b4b50415-842a-4e7d-a9dc-8505860e248c,James,Sanders,steven64@example.net,001-882-877-1812x982,701 643 546,1965-02-01,"7 Cunningham station, Woodhaven, G6J 0GP",Port Jacob,Wyoming,93830,Italy,79290.55,Retired,432,Poor,2022-03-22 15:36:43.259211
301a144a-ea18-4f15-92d6-55260bde635d,Keith,Hardy,pauljohnson@example.com,877.980.9733x977,616-77-0108,2000-03-31,"20502 Elizabeth Villages, Markland, AB S5H 9H3",Sarahland,Tasmania,48810,Svalbard & Jan Mayen Islands,138054.34,Retired,820,Excellent,2024-06-19 11:23:53.907482
94fa3265-5b84-4320-b2ce-8e039ec0b750,Kelly,Blake,alison83@example.net,028 9018 0019,496-93-9909,1971-07-30,"99787 Morton Ridge Apt. 430, North Stevenville, SK S6S 6B9",Lake Reeceport,New South Wales,40841,Madagascar,159903.08,Student,338,Poor,2024-07-05 03:54:52.463378
d999e579-d6a4-449b-a965-6a806cc8ee80,Gina,Foster,jamesbass@example.net,+61227278576,856-67-4905,1979-08-25,"1240 Terrell Road Apt. 996, New Darryl, WY 99006",Jenniferview,New South Wales,65650,Holy See (Vatican City State),88752.4,Self-employed,754,Very Good,2024-10-27 03:55:17.849276
552e6715-9a28-482a-919e-073bf0f3fbd0,Javier,Thompson,stricklandrobin@example.com,582.235.7845x2182,397-92-8559,1944-12-06,"7018 Johnson Trace, Danielleborough, MD 26788",Martynside,Western Australia,88466,Faroe Islands,102104.55,Unemployed,691,Good,2021-06-18 00:39:26.798276
0aba6c8c-2dfc-4ef8-b993-598636b6eae4,Alexis,Clark,joseph49@example.org,+44114 496 0495,052-17-0476,2001-07-30,"66299 Jensen Inlet, Lisaside, CO 99557",East Lisa,New South Wales,60215,Poland,115284.14,Employed,591,Fair,2023-01-10 17:15:25.730373
9262aa9c-c9d6-422d-9ab5-9be3872c1ad2,Gareth,Durham,hollyortega@example.com,+61217157724,253 704 621,1978-03-27,"3 Terri Lees, Lake Jaredshire, VIC, 2609",East Elaine,West Virginia,,Brazil,94379.44,Unemployed,541,Poor,2022-04-20 14:43:39.106716
1e404585-0271-4c01-a378-51ec17b09f5a,Lynn,Brookes,magni@invalid,(08).0132.9022,545-38-6390,1956-12-31,"5190 Abbott Walk Suite 058, North Jacquelinestad, BC A7K6S7",Grahamborough,New Mexico,18729,Moldova,170444.34,Retired,759,Very Good,2021-06-12 03:08:46.860842
7a803f2a-cbf5-465a-aa83-94ac723a0e2b,Aaron,Jones,jennifertucker@example.com,+44(0)114 496 0267,639-24-7445,1979-06-14,"Unit 26 0 Bradford Esplanade, Robertside, TAS, 2109",Danielfort,Georgia,,Lao People's Democratic Republic,66726.91,Student,768,Very Good,2023-04-17 03:53:46.987759
5c93cfd5-e646-4e55-ae01-3ba399c016bb,John,Sutton,bergeramanda@example.org,+61.8.9565.4420,405 685 280,1995-08-19,"81442 Hill Glens, Lake Danielburgh, PW 78065",Charltonburgh,Queensland,64060,South Georgia and the South Sandwich Islands,57779.93,Employed,836,Excellent,2022-05-22 12:24:44.385582
cc0a55de-b462-4a60-a061-b8201fca0076,Tammy,Smart,cyoung@example.net,(0117)4960950,108 652 611,1968-08-07,"Suite 860 76 Nixon Subway, East Samanthastad, VIC, 0845",Leahview,Western Australia,89012,Saint Martin,27842.39,Employed,653,Fair,2023-04-10 22:40:56.801745
a06ca38d-82fe-426f-a98f-33aca6884e17,Terry,Chambers,jenkinsalicia@example.net,(03)44300910,ZZ 111926 T,2001-02-12,"Studio 1, Preston harbor, Marshallmouth, CW1 0RR",West Stephanieview,New Hampshire,09597,Vanuatu,196643.36,Retired,486,Poor,2023-09-22 22:35:43.318968
d05749e3-d418-46ed-81d9-ab500c8e8245,Leah,Rodriguez,christinarodriguez@example.com,101.194.7072,681-50-4366,1988-10-10,"6/18 Aaron Terrace, Martinezside, TAS, 2954",East Michaelmouth,New Jersey,38506,Christmas Island,120030.37,Unemployed,337,Poor,2025-07-06 06:43:41.373371
40593e1c-e3ed-43bf-ab1e-77e857daca3b,Clifford,Mosley,omiller@example.com,+44(0)1154960030,ZZ618478T,2005-07-25,"0613 Bentley Ways, Lake Beth, CA 05334",Lambertfort,Kansas,92421,American Samoa,92662.83,Self-employed,808,Excellent,2023-11-02 18:35:18.524889
b1309eee-8da5-4ad4-9a6e-f20e671fe4d6,Lori,Bryant,summerskenneth@example.org,+61 493 136 565,701-74-8944,1964-12-06,"11 Dale mall, Lake Lauren, G7D 2EZ",North Nichole,Alabama,01447,Vanuatu,82385.98,Unemployed,613,Fair,2024-03-17 01:25:00.989309
ccf849c8-6e49-4f58-adeb-f5280a632e18,Robert,Schwartz,ruthdixon@example.com,,604 558 262,1999-01-09,"03 Kieran spur, Stephensonburgh, BH0X 4HS",Christinamouth,Connecticut,97548,Uzbekistan,35037.66,Retired,672,Good,2021-06-19 00:44:44.060526
ff0087a7-5300-4387-920e-06f9c8482c92,Todd,Jones,uwright@example.com,+44(0)1632960531,357 783 406,1974-05-06,"Suite 397 652 Cortez Run, Theresaborough, TAS, 2620",Derekmouth,Victoria,22940,Cyprus,191156.74,Employed,457,Poor,2023-09-10 18:26:12.754036
9d55510c-f227-48a1-a1ff-a7d186b0fb3d,Melissa,Hopkins,brittanyhood@example.com,001-263-235-6939x2906,752-99-8262,1971-06-29,"73 Angela Amble, Dodsonberg, TAS, 2923",South Elizabethburgh,Australian Capital Territory,60117,Sierra Leone,112332.69,Retired,420,Poor,2025-01-16 20:53:27.271614
ffa749cf-a973-45f5-9487-aa33acd9d4d7,Jackson,Sims,cruzhannah@example.net,264-398-9319x5085,375-60-0670,1967-10-04,"53817 Karen Trace, West Michael, KY 66504",Brianstad,Western Australia,64231,Latvia,102894.46,Employed,627,Fair,2022-12-07 19:27:58.490914
96d93d34-87e2-42cb-ab0e-63711e985239,Lauren,,millerrachael@example.com,224-612-7238,699-70-2164,1966-07-07,"Unit 10 856 Rios Green, Watkinshaven, WA, 2904",Ronaldview,New Mexico,49246,Sierra Leone,197398.2,Self-employed,542,Poor,2021-06-01 07:17:14.444993
3283c577-3015-436b-a663-a68ef7ba9a63,Stephen,Hurst,justin22@example.org,(0115)4960059,ZZ452380T,2006-04-15,"Studio 28, Blake burg, Begumberg, HD20 4UN",Cookville,Australian Capital Territory,18775,Gambia,116996.74,Retired,375,Poor,2022-09-06 20:45:13.079358
fd08fe3a-9d50-44b9-8faf-767bc5cd418a,Katie,Davis,brandywalker@example.com,(0113)4960187,525-51-3186,1964-09-09,"PSC 5626, Box 5650, APO AA 45710",Tiffanyside,Indiana,95902,Saint Vincent and the Grenadines,113001.16,Employed,427,Poor,2024-09-10 02:22:02.464995
615339e0-7ea1-4d91-af0a-e6b97a4ec2f3,Frank,Chandler,maryharper@example.org,(0121)4960785,605-97-6157,1945-02-02,"792 Jacob Light, Angelaton, NL V4Y1T1",Cliffordfort,Tennessee,87783,Israel,73028.93,Unemployed,846,Excellent,2023-02-18 16:35:28.633009
4ed0c97d-4fd4-4411-bc7b-eb6bf5f15436,Matthew,Hubbard,georgemichael@example.com,(08) 1589 0429,150-41-7554,1967-03-10,"504 Moreno Club Apt. 219, New Marcus, MD 90281",Ginastad,Ohio,76528,Swaziland,39214.0,Student,571,Poor,2020-09-26 23:05:06.863886
158a62da-51fb-4552-80f7-cef8418ea42d,Nathan,Jenkins,lloydstephanie@example.org,+44(0)3069990898,428-59-1252,1996-04-04,"527 Jackson Hollow Apt. 132, Lake Jeremy, DC 28005",South Hollieville,Alaska,63973,Armenia,77050.93,Employed,361,Poor,2021-03-19 07:18:09.278583
4b20694a-e7ea-46ef-8aad-f88a8f032ff9,Taylor,Williams,websterkimberly@example.net,+4420 7496 0325,093-19-4545,1966-11-11,"083 Lawrence extension, Lake Nigelborough, W5T 7EG",Colemanhaven,Nebraska,15291,British Virgin Islands,115121.52,Employed,626,Fair,2021-03-23 20:49:15.879704
215d77aa-e723-4184-b46e-48de4067c139,Olivia,Bush,murphydarrell@example.com,+61 447 386 463,862-61-6021,1945-06-24,,South Maryfort,South Australia,99631,Guinea-Bissau,188406.52,Unemployed,494,Poor,2024-01-03 21:26:58.022284
e34a25b6-95a8-41e4-8802-d393e7aa9d72,Vanessa,,martineztracy@example.org,+44113 4960101,695-04-2935,1982-10-05,"911 Sparks Flats Suite 778, Amyside, ON B7S 8E6",Stevenston,Oklahoma,86931,Turks and Caicos Islands,33844.57,Retired,781,Very Good,2023-02-17 22:45:27.296992
137f2248-5ec4-4134-b7dd-60e02152aa33,Graeme,Freeman,rkeller@example.net,+61380647969,470 388 356,1995-09-03,"1655 Bell Shore Apt. 334, Lake Cameronport, DE 44750",New Victorton,Victoria,74956,Ethiopia,75505.3,Retired,816,Excellent,2024-02-26 08:49:15.515893
63a15523-569f-4606-b565-390cde27adea,Valerie,Hudson,product@invalid,01314960785,ZZ 456371 T,1962-10-11,"91919 Nelson Port Suite 635, Lake Madisonhaven, AS 39810",Jamesfurt,Western Australia,88523,Turkmenistan,50246.79,Student,821,Excellent,2023-07-23 20:08:43.906361
eef756db-ba6c-47ff-9edf-05b73c548ef6,Irene,Adams,boydmichael@example.org,01164960466,166 822 502,1987-12-11,"2 Matthew gardens, Gillianfort, S6S 3GL",,Tennessee,06036,Slovenia,93767.05,Student,606,Fair,2020-12-13 10:43:26.716072
54283ceb-0c52-490a-a728-41f8238caab8,Lee,Camacho,emily16@example.net,0118 496 0198,535-86-9510,1975-12-13,"5963 Robinson Coves, East Tara, NV 54027",South Amandaville,Victoria,62741,Fiji,182284.24,Employed,785,Very Good,2022-06-28 07:33:48.208441
ec94b9ef-316c-4dea-9a57-95d2de74ada5,Lori,Brewer,vazquezkristina@example.org,(264) 518-3760 x644,ZZ327560T,1999-04-04,"612/4 Michael Ronde, Shawntown, ACT, 2657",South Marcport,New South Wales,15027,Egypt,168790.73,Self-employed,332,Poor,2024-11-28 03:03:19.428645
1ef8c9d9-dec4-4905-ae07-67a93652edea,Laura,Hayes,kyle95@example.com,+44(0)114 496 0652,898-49-9346,1945-12-24,"PSC 9317, Box 3420, APO AA 81504",Edwardstad,Oregon,15882,Saint Barthelemy,152295.37,Self-employed,831,Excellent,2024-07-16 17:12:25.544741
05f5b002-87ae-471b-8f62-df9506af14ce,Margaret,Wilson,vincenthussain@example.com,08 3934 3626,ZZ 44 39 73 T,1981-05-24,"25 Mcdaniel Track, Ericksonview, NSW, 2580",Sarahfort,Australian Capital Territory,01203,Madagascar,137579.09,Unemployed,795,Very Good,2022-03-09 20:19:49.800224
82a84989-4134-40b6-a2bb-8b4e4fd822b1,Emily,Morgan,jorgegordon@example.com,02 5862 4150,ZZ456449T,1977-03-29,"2/7 Jacob Boulevard, West Barry, SA, 2647",St. Billystad,Western Australia,65117,Tanzania,188397.57,Unemployed,594,Fair,2021-04-17 05:24:46.093443
202ccc63-83a9-4047-ad07-61309cf11012,James,White,lynne93@example.net,392.761.3715x04165,ZZ 17 77 49 T,1965-06-05,"9230 Morris Centers Apt. 896, South Jonathanbury, WI 52787",Port Jaredfurt,South Australia,85326,British Indian Ocean Territory (Chagos Archipelago),102415.82,Unemployed,790,Very Good,2023-02-16 18:56:51.810804
6713fb71-1ea5-4d36-a812-f3b3be4b2a6f,Jill,Mckee,rosie15@example.net,(0161)4960767,658 628 524,1947-03-22,"278 Kelly Mews, Port Timberg, MB K5X1S9",New Danielchester,New South Wales,61404,Guinea,65746.4,Employed,723,Good,2023-08-08 18:32:01.746680
673e92a5-feda-40f1-970f-99dc6fad8f23,Daniel,White,athomas@example.net,1 (297) 794-5232,134 056 712,1985-12-26,"Level 9 5 Ballard Causeway, West Alexander, NSW, 2030",Brooksbury,Queensland,11785,Sierra Leone,157284.44,Unemployed,628,Fair,2021-05-31 23:43:06.993270
636eaa72-6e72-4cb9-a3ee-c8fe8f3ca365,Andrew,Poole,cruiz@example.net,(0117) 496 0496,342-02-1683,2006-05-18,"67 Hall Brae, Port Barbaraside, NSW, 2867",Deanstad,Victoria,03228,France,188436.46,Employed,706,Good,2023-01-08 08:02:28.959347
2ad6b513-e82d-4f1d-9f8f-47cce7e86d8d,Jesse,Fox,sanderson@example.net,+61-7-7293-4172,ZZ 29 71 67 T,1959-06-17,"Unit 5452 Box 2801, DPO AA 56943",North Anna,South Australia,45107,Seychelles,-137229.67,Student,805,Excellent,2024-07-10 18:07:52.160693
3d559734-231b-4479-84b3-80743c994c8f,Paula,Mccarthy,westes@example.org,+1-691-980-8121x352,751-13-2528,1965-10-02,"60 Elaine junctions, Leanneburgh, M5 5JF",West Laurie,Victoria,60630,Western Sahara,76629.25,Self-employed,196,Poor,2022-11-20 15:29:20.294996
721de643-69d2-4cf7-8dd2-c2976de27186,Jennifer,Miller,facilis@invalid,(202)690-8466x8455,ZZ 673899 T,1988-08-11,"Flat 08 62 Lewis Quadrangle, Adrienneburgh, ACT, 2089",Port Kim,New South Wales,96443,Tajikistan,66216.22,Unemployed,637,Fair,2021-04-17 12:22:19.700056
41175a91-a554-4977-a75c-3380050d4c05,Shane,Chavez,bruceburns@example.net,01632960683,336-67-9542,1996-07-05,"66110 Beasley Mountains, South Christian, QC Y5X8R7",Dennischester,Georgia,66795,Libyan Arab Jamahiriya,148122.48,Unemployed,420,Poor,2021-04-27 16:35:37.097568
daa05a89-3ef5-4580-9331-d80a64a4fa68,Heather,Kennedy,terence96@example.org,(994)208-2154x544,ZZ 96 04 43 T,1996-04-11,"5 Monica Meander, Berryshire, WA, 2956",West William,Western Australia,87954,Canada,157536.34,Self-employed,553,Poor,2021-02-13 12:21:52.350308
31019f2f-9cb5-49a7-bc7a-d19a8db904cb,Paul,Morgan,pfitzgerald@example.org,01632 960094,660-72-1396,2004-11-05,"USNS Christensen, FPO AP 02947",North Joshua,Kansas,92987,Belize,118915.53,Self-employed,635,Fair,2022-09-07 04:06:51.795040
d5b99789-f6b5-4d71-936e-1e5dfebd1250,Travis,Morgan,hjennings@example.com,(02) 1182 4224,158-40-6673,1948-05-20,"046 Luke Loop, Jonathanville, AB K9K 9V7",Brucemouth,New South Wales,63962,Ireland,122789.51,Unemployed,322,Poor,2025-03-30 01:42:32.353141
4e7705ba-b424-4fc0-aa30-bc3a1500dbb3,Joseph,Sanchez,kirsty67@example.org,+443069990258,ZZ 86 87 00 T,2005-03-22,"74946 Kirby Forest, Brandonside, PE M2C 3R9",Clarkhaven,Tasmania,83753,Sao Tome and Principe,30553.6,Retired,484,Poor,2022-01-14 23:38:03.777640
39048cd5-aaab-47a3-98fd-10c8544a4cb1,Matthew,Haley,sloandennis@example.org,0268 7681,552-04-7294,1966-11-29,"Suite 017 37 Jeffrey Approach, Erinstad, QLD, 2494",South Linda,,,Albania,140813.69,Student,436,Poor,2025-08-05 20:53:09.112546
2fa95c26-ada4-4d3f-b25e-035f902bb9a5,Daniel,Carroll,andreakeller@example.net,(0114) 4960921,ZZ938430T,1987-07-22,"Apt. 566 18 Simpson Quay, South Brandonchester, WA, 2940",Lake Christopher,West Virginia,30074,Belarus,120277.93,Student,688,Good,2021-08-28 22:40:14.799771
77b2a51a-dd90-4859-9738-4b92329d54bf,Lance,Johnson,watkinsconnie@example.com,(817) 350-5831,641-58-9486,1950-01-23,"PSC 6512, Box 0704, APO AP 82576",East Ericaside,Maine,50499,Bhutan,27738.01,Self-employed,368,Poor,2021-11-03 02:48:52.690596
3a0cc87a-13f1-4597-aaf5-1b2fe80c7af4,Shawn,Pope,debra07@example.net,(911) 091-9392,533 448 015,1994-11-19,"549 Dylan Inlet Suite 450, North John, GU 73829",Cooperborough,California,45268,Papua New Guinea,113181.77,Unemployed,539,Poor,2024-02-24 05:14:19.980753
f48c70ef-8069-4b1f-92e7-5ff7112b092e,Carol,Christian,robert21@example.com,830.433.7933x7563,372-02-1209,1946-07-25,"95003 Justin Forges Suite 258, East James, HI 34814",Port Ericafurt,Michigan,28057,Korea,35667.59,Student,479,Poor,2022-07-10 10:42:08.728237
9defea9c-c95a-4936-a19f-0d6ed615b6a7,Donna,Johns,thomassandra@example.org,(0191) 4960655,652-32-0757,1998-07-02,"04289 Clark Common Suite 912, Potterhaven, NT X6T6H9",Wellsshire,Australian Capital Territory,27659,Ukraine,157022.82,Retired,546,Poor,2022-12-07 23:55:23.091836
c2031a86-c10e-47ed-ae55-bf6b994a05d8,Hannah,Rogers,selenabrooks@example.net,(914)778-5390,462-60-7087,1967-10-29,"02/34 Michael Byway, Meganhaven, NSW, 2831",West Benjaminborough,Queensland,88988,El Salvador,138173.52,Retired,679,Good,2024-05-26 07:30:54.638534
c450059c-1989-4f29-b84b-1670d0db095a,James,,carrillojuan@example.com,+61 2 7826 3337,ZZ 987751 T,1997-12-15,"78 Nicholas River, New Sherry, ACT, 2920",Jeremiahchester,South Australia,43240,Montenegro,108893.99,Unemployed,610,Fair,2025-04-14 10:16:09.869857
089f4b17-8da4-4661-9158-ec8155f9b013,Mohamed,Baird,ycollins@example.org,59741218,ZZ 97 02 31 T,1962-07-21,"05 Ronald islands, Dickinsonville, S71 3FH",Meyersfort,Rhode Island,75879,Namibia,121613.88,Unemployed,689,Good,2023-03-10 00:40:23.946615
6c0413bb-8341-4ce5-83f3-f1741e36f63b,Joshua,,summerscassidy@example.org,777-901-4754 x692,ZZ 96 76 29 T,1969-06-19,"8413 Jenkins Track, West Charlesville, NY 43232",Martinborough,New Jersey,04002,Northern Mariana Islands,79761.35,Employed,526,Poor,2022-07-31 11:23:14.162300
a8514a16-aa87-4fc4-bbf1-718455dff197,Melissa,Johnson,fletcherderek@example.net,+61811837274,ZZ 09 12 41 T,1955-04-15,"5230 Scott Causeway, South Hannahmouth, AR 78908",Port Nicholasborough,Mississippi,31766,Bermuda,190106.3,Unemployed,563,Poor,2022-10-13 11:38:39.014733
ea8d5df3-55de-48ec-8a08-5675bb7c380e,,Davies,susandavis@example.net,(01632)960206,836-42-5287,1984-01-10,"315 Thompson Lookout, Alexanderborough, WA, 2681",Bradleyborough,South Australia,78995,Bosnia and Herzegovina,-198306.62,Employed,836,Excellent,2021-12-07 12:01:50.517019
dd07fd73-beda-4661-b06d-7148331a35a9,Carol,,clive57@example.org,499-768-3890,000-00-0000,1959-07-26,"257 Harris Lane, North John, WA, 2952",Dawnton,South Australia,98877,Denmark,90310.12,Student,794,Very Good,2022-05-22 07:10:16.629694
3ea64dc2-58d3-4d98-904a-0acd6fa5f32d,Sheila,Knox,tinawong@example.net,370 171 3023,178-76-8993,1959-07-24,"2336 Catherine Hollow Suite 973, Michellefort, CO 47632",Jacksonmouth,Victoria,20932,Angola,189449.58,Self-employed,409,Poor,2022-10-23 22:06:22.811357
65bc56ea-89e4-433f-8460-89f5f27b8a51,Katherine,Larson,douglaspalmer@example.com,(08)-8971-5273,ZZ 00 85 76 T,2003-11-28,"9160 Paul Port Apt. 364, Williamfort, QC B4R4S8",Crystaltown,,79856,Western Sahara,147016.36,Unemployed,382,Poor,2021-12-11 18:56:07.862483
432552c4-a46c-47c6-b1af-a45983467f82,James,Wise,fmccarthy@example.net,+449098790626,438 130 759,1961-08-15,"Flat 2, Winter cliff, Whittakerport, KY2E 2FH",East Shannon,Idaho,26838,San Marino,162265.85,Student,397,Poor,2024-09-20 03:07:27.424399
c3e62398-2bf7-4b9c-b6c7-f105c2a6d22b,,Alexander,christophermiller@example.org,550.937.7100,682-75-0686,1957-12-20,"7596 Wood Junctions Suite 356, Bishopstad, VI 43788",South Monicafurt,Alaska,79394,Trinidad and Tobago,140169.12,Self-employed,622,Fair,2025-06-06 05:41:58.713197
eb769173-0ba8-4d24-a633-24660e7859ad,Laura,Montgomery,akeller@example.net,250-573-9769,685 406 126,1999-06-22,"8727 Timothy Plains, East Jason, WV 86975",South Victoriatown,Massachusetts,50765,Cyprus,119598.43,Retired,443,Poor,2024-01-02 12:49:35.077516
87e1383d-92e6-46d1-b09b-ab4d201dc1cb,Elizabeth,Davis,sarahmiranda@example.net,+1-356-768-6334x1411,ZZ 195256 T,1964-04-02,"Flat 52H, Kenneth locks, New Kellymouth, M37 2ZN",New Stanleyport,Louisiana,93106,Norfolk Island,194561.09,Unemployed,330,Poor,2023-02-24 10:10:15.056632
def52cc1-3b08-49db-a8ea-caa6ea9d0b47,Brian,Hernandez,bethnewman@example.org,+61 7 2086 5675,401-10-8649,1962-06-18,"5 Carolyn hollow, Watersshire, W74 3HH",Jessicashire,Utah,19847,Zambia,68128.71,Employed,384,Poor,2024-01-27 05:04:00.356095
e6f074bd-2cba-4b2d-a07d-bde40fd1edfe,William,Kelly,sierrawilson@example.net,+1 (326) 301-3674,795-89-1469,1999-02-28,"011/178 Andrew Rise, Hillville, NT, 2987",Ashleyville,New South Wales,,Iraq,40277.02,Retired,759,Very Good,2022-08-23 13:25:34.031876
9e0ffb52-cfed-4ef6-a33a-886ba2c259f8,Caleb,Molina,farrelljune@example.net,0113 4960875,041-17-9423,1985-10-15,"18458 Rodney Shoals, East Kevinhaven, MH 38957",St. Heather,Queensland,90669,Panama,151847.67,Student,548,Poor,2021-11-10 09:37:12.636006
cfc57989-1838-4385-b627-8e610e2edc60,Patrick,Chase,mandyfisher@example.net,1-729-618-4462,086-33-6969,1978-06-08,"359 Robert Drives Suite 660, North Joseph, ND 14917",Lake Daniellestad,South Australia,19680,Falkland Islands (Malvinas),69047.45,Self-employed,807,Excellent,2021-03-01 06:41:21.266661
c411ab80-72b8-4209-92a9-eb60ea7349b0,Gemma,Patton,alishahutchinson@example.net,85948491,175-41-6383,1966-06-02,"08 Diane Corso, Bradleyview, ACT, 0953",Whitestad,South Australia,36653,Mali,175413.98,Student,439,Poor,2022-03-14 17:47:41.991319
74453c0e-2129-48fe-b3f0-26a1f5fa9503,Stacey,Townsend,jonesjohn@example.org,(020) 7496 0014,828-02-6947,1974-11-21,"068 Sanchez Streets, New Shaneburgh, TX 69119",,North Carolina,46807,Jamaica,82030.09,Unemployed,702,Good,2022-07-27 17:03:53.226203
7df6462e-1455-472c-85b2-1868d083883d,Tara,Sloan,harrispamela@example.com,(809) 634-8079,365-01-7543,1963-06-21,"5016 Gonzalez Pines, South David, NM 01406",Ericfort,Tasmania,39728,Japan,170474.32,Employed,718,Good,2023-05-11 00:45:52.810892
5661506e-84de-4fc3-b5fa-73b9101c742d,Daniel,Douglas,donaldburgess@example.org,(313) 402-6650,ZZ416787T,1965-02-20,"102 Maurice Amble, North Erika, TAS, 2609",Castilloport,New South Wales,56724,Niger,186611.76,Retired,337,Poor,2024-04-27 03:53:09.360355
23f10dc2-ddaf-435d-bc35-26e4cbbbe543,Frederick,Wang,lawyer@invalid,001-689-523-9231x260,ZZ093106T,1977-09-29,"Studio 7, Denise meadow, West Jamieview, FY5 3PB",North Leemouth,Maine,62374,United States of America,197131.44,Retired,639,Fair,2021-12-08 02:10:57.791544
6bc6246d-0afe-4e14-a19f-7cc230062ea0,Michael,,markfigueroa@example.com,(143) 961-1291,ZZ 71 18 95 T,1990-05-15,"3 Walton glen, Clairemouth, SP1P 7SW",New Joshua,Maine,06457,South Africa,128003.24,Student,454,Poor,2024-05-18 02:27:15.588865
2f5ebb80-0b21-4276-bd01-1fd695277df0,Troy,Martin,rmorales@example.org,0113 496 0293,810-66-7462,1963-10-15,"Studio 12, Jordan place, West Simon, CT4E 0JH",Lake Michaelstad,New South Wales,92967,Saint Helena,109512.05,Retired,399,Poor,2022-09-19 02:58:28.660589
7889985f-ea95-46ac-84fb-96e0764bd154,Mark,Garrett,jeffrey42@example.com,+1-591-764-9837,331 477 406,1950-07-29,"3 Curtis falls, Michaelport, G69 1FD",St. Regina,New South Wales,95437,Saint Lucia,67684.77,Self-employed,463,Poor,2023-09-10 03:25:37.151124
91e9e7c4-a471-426f-a7ef-9cfa6190d9a1,Patrick,Serrano,johnmiller@example.org,9184513279,581 301 322,1996-08-22,"620 Andrew Meadow, Hernandezport, IN 90208",St. Gavinville,Connecticut,37438,Belarus,100171.75,Employed,519,Poor,2021-04-07 12:58:37.649289
